time,open,high,low,close,Volume,Volume MA
1405530000,1.35285,1.352935,1.35211,1.352545,2986,5478.1
1405544400,1.352545,1.35313,1.35236,1.35282,2443,5235.35
1405558800,1.35282,1.353385,1.3525,1.352705,2505,5225.95
1405573200,1.352705,1.35362,1.35206,1.353095,6360,5446.85
1405587600,1.353095,1.354,1.352365,1.353445,7305,5750.85
1405602000,1.353445,1.353485,1.351635,1.352425,10642,5924.75
1405616400,1.352425,1.352955,1.352105,1.352605,4161,5860.25
1405630800,1.352605,1.352765,1.351275,1.35235,3580,5737.9
1405645200,1.35235,1.352845,1.351745,1.35256,2572,5705.75
1405659600,1.35256,1.35361,1.351955,1.353325,5760,5922.55
1405674000,1.353325,1.35339,1.35172,1.35177,7066,6159.85
1405688400,1.35177,1.352045,1.34909,1.351875,14573,6485.7
1405702800,1.351875,1.35308,1.351665,1.352415,4156,6203.15
1405890000,1.352415,1.353195,1.352415,1.35294,2143,5383.05
1405904400,1.35294,1.35492,1.35291,1.35423,2462,5363.2
1405918800,1.35423,1.35445,1.35188,1.35254,5931,5533.45
1405933200,1.35254,1.35283,1.35133,1.35254,6769,5746
1405947600,1.35254,1.35264,1.35157,1.352065,6935,5710.85
1405962000,1.352065,1.35244,1.351845,1.35236,1781,5408.8
1405976400,1.35236,1.35264,1.352215,1.3525,1790,5096
1405990800,1.3525,1.35296,1.35223,1.35252,2075,5050.45
1406005200,1.35252,1.35252,1.34814,1.348575,7828,5319.7
1406019600,1.348575,1.34933,1.345925,1.34857,13325,5860.7
1406034000,1.34857,1.349635,1.34601,1.34669,11997,6142.55
1406048400,1.34669,1.3472,1.34636,1.346515,2575,5906.05
1406062800,1.346515,1.346935,1.34642,1.34652,1641,5456
1406077200,1.34652,1.347055,1.345815,1.34639,2635,5379.7
1406091600,1.34639,1.34735,1.345505,1.346845,6690,5535.2
1406106000,1.346845,1.347425,1.346225,1.34664,6205,5716.85
1406120400,1.34664,1.34735,1.34557,1.346275,7616,5809.65
1406134800,1.346275,1.34649,1.345605,1.346295,2670,5589.85
1406149200,1.346295,1.346395,1.345495,1.345905,2085,4965.45
1406163600,1.345905,1.34627,1.34554,1.34588,2119,4863.6
1406178000,1.34588,1.348505,1.343815,1.348495,12177,5365.3
1406192400,1.348495,1.348495,1.34651,1.347205,7986,5641.5
1406206800,1.347205,1.347375,1.3458,1.34695,9363,5813.1
1406221200,1.34695,1.347235,1.34613,1.346335,2260,5587.65
1406235600,1.346335,1.346795,1.34618,1.34655,1399,5310.85
1406250000,1.34655,1.34686,1.346315,1.34678,1506,5297.1
1406264400,1.34678,1.34756,1.344275,1.34459,8350,5625.1
1406278800,1.34459,1.345615,1.342745,1.343305,10391,6040.9
1406293200,1.343305,1.34445,1.342135,1.34289,8918,6095.4
1406307600,1.34289,1.34358,1.34278,1.34297,3731,5615.7
1406494800,1.34297,1.34345,1.342725,1.342955,1915,5111.6
1406509200,1.342955,1.34334,1.342705,1.34282,1348,5050.25
1406523600,1.34282,1.343875,1.34271,1.34385,4435,5189.95
1406538000,1.34385,1.34423,1.343085,1.343835,5107,5313.55
1406552400,1.343835,1.34427,1.34343,1.344135,5952,5276.65
1406566800,1.344135,1.34439,1.343155,1.343885,2882,5110.5
1406581200,1.343885,1.34406,1.343665,1.34401,1499,4804.65
1406595600,1.34401,1.344025,1.34307,1.343225,1900,4766.15
1406610000,1.343225,1.344025,1.342755,1.343935,5409,4932.35
1406624400,1.343935,1.344455,1.341315,1.341725,7800,5216.4
1406638800,1.341725,1.342195,1.34043,1.341085,9733,5094.2
1406653200,1.341085,1.341325,1.34072,1.34085,3340,4861.9
1406667600,1.34085,1.341325,1.340805,1.341175,1652,4476.35
1406682000,1.341175,1.34153,1.340815,1.341055,1890,4457.85
1406696400,1.341055,1.341125,1.33948,1.340045,6624,4719.1
1406710800,1.340045,1.34068,1.33703,1.337655,11398,5213.7
1406725200,1.337655,1.338325,1.336695,1.33789,11272,5359.8
